commentid,contents,point,username,profile,profileStatus,photoCnt,likeCnt,kakaoMapUserId,photoList,ownerReply,strengths,userCommentCount,userCommentAverageScore,myStorePick,level,date,isMy,isBlock,isEditable,isMyLike,thumbnail,booking,target,preprocessed_comment
9239442,"평양냉면 은 을밀대의 특징인 살얼음 육수로 나옵니다. 시원함을 즇아하시면 평양냉면을, 조금더 진한 맛을 원하시면 거냉을 시켜 드세요. 입과 코에 퍼지는 고기향이 즐거운 을밀대입니다.
거냉을 시키며 양을 많이 달라하시면 면을 조금 더 크게 쥐어주십니다. 육수와 면을 가득 입안에 넣고 평양냉면의 맛을 느껴보세요",5,권혁찬,,S,1,1,841288371,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/3fb25036ddad4cd89a0fdae8fe7bcb054cacc2d4?original', 'near': False}]",{},"[{'id': 5, 'name': '맛'}, {'id': 2, 'name': '친절'}]",11,5.0,False,"{'nowLevel': 14, 'badge': '02'}",2023.12.31.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/3fb25036ddad4cd89a0fdae8fe7bcb054cacc2d4?original,,0,평양냉면 은 을밀대의 특징인 살얼음 육수로 나옵니다 시원함을 즇아하시면 평양냉면을 조금더 진한 맛을 원하시면 거냉을 시켜 드세요 입과 코에 퍼지는 고기향이 즐거운 을밀대입니다거냉을 시키며 양을 많이 달라하시면 면을 조금 더 크게 쥐어주십니다 육수와 면을 가득 입안에 넣고 평양냉면의 맛을 느껴보세요
9231067,"평냉은 을밀대
본점보다 한적하고 주차 편해서 좋았어유",5,참기름,http://t1.daumcdn.net/local/kakaomapPhoto/profile/1d5f56ce0f18a27cdbdc18c6a643b63be3c65f10?original,S,0,0,1528858553,[],{},"[{'id': 5, 'name': '맛'}, {'id': 4, 'name': '주차'}]",16,4.1,False,"{'nowLevel': 12, 'badge': '02'}",2023.12.29.,False,False,False,False,,,0,평냉은 을밀대본점보다 한적하고 주차 편해서 좋았어유
9067388,너무 친절하시고 주차도 좋아요 근데 맛이 ㅠㅠ 아쉽습니다. 평양냉면 마니아라 다섯곳 정도 (마포 을밀대 포함) 가는데 이런 맛이 아니에요.. ㅠ 점점 맛있는 곳이 없어져서 슬픕니다,2,현정이,http://t1.daumcdn.net/local/kakaomapPhoto/profile/dc3c69536adba417c127a458a61e40638fbfbd19?original,S,0,0,753760297,[],{},"[{'id': 2, 'name': '친절'}, {'id': 4, 'name': '주차'}]",66,3.9,False,"{'nowLevel': 21, 'badge': '02'}",2023.12.02.,False,False,False,False,,,2,너무 친절하시고 주차도 좋아요 근데 맛이 ㅠㅠ 아쉽습니다 평양냉면 마니아라 다섯곳 정도 마포 을밀대 포함 가는데 이런 맛이 아니에요 ㅠ 점점 맛있는 곳이 없어져서 슬픕니다
9058982,맛있고 좋아요,5,키읔,http://t1.daumcdn.net/local/kakaomapPhoto/profile/b33243d358306e894b0f3031d847f3ad440294d5?original,S,0,0,469417280,[],{},"[{'id': 5, 'name': '맛'}]",64,5.0,False,"{'nowLevel': 22, 'badge': '02'}",2023.11.30.,False,False,False,False,,,0,맛있고 좋아요
9028191,살얼음 띄운 평양냉면은 처음인데 맛이 굉장히 진해서 맛있게 먹었습니다. 녹두전은 그냥 평범하네요.,5,한결,http://k.kakaocdn.net/dn/8A3gj/btqy3baBXLv/W2Fiyk4iq51Okp9TzgEFK1/profile_640x640s.jpg,S,4,0,1191053170,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/be2cfeb2db25d00ce4605eebb9db09ab7f945f09?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/863f98eab53ae355628307aa57f6777a1a35a646?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/e8b867636d1e45ecb6aca4b6361e4562f5885aa6?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/8477c6c71aa7dd17a329629fc027d985f210ddb9?original', 'near': True}]",{},"[{'id': 5, 'name': '맛'}]",11,4.5,False,"{'nowLevel': 11, 'badge': '02'}",2023.11.25.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/be2cfeb2db25d00ce4605eebb9db09ab7f945f09?original,,0,살얼음 띄운 평양냉면은 처음인데 맛이 굉장히 진해서 맛있게 먹었습니다 녹두전은 그냥 평범하네요
8860425,10시까지 영업시간이라 해놓고 9:05에 문 닫네요 불친절까지.. 헛걸음해서 허탈하네요,1,Angeleno✅,http://t1.daumcdn.net/local/kakaomapPhoto/profile/00c0d9ec6221ef016e0be51b3e80cd856e097dd7?original,S,0,0,491056990,[],{},,277,3.4,False,"{'nowLevel': 51, 'badge': '03'}",2023.10.30.,False,False,False,False,,,2,시까지 영업시간이라 해놓고 에 문 닫네요 불친절까지 헛걸음해서 허탈하네요
8793853,마포점 일산점과 비교해서 별로. 다른점도 그런가 모르겠는데 면수와 육수를 섞어??? 원래 육수 줬는데.. 가격 1만5천? 양많이 이것도 여긴 없는듯 미친가격 적어진 양 할말이 없다. 육수에서 물맛이 많음 물기를 짜고 육수를 부어야 하는데.. 재방문 의사는 없음,1,박수,http://th-p.talk.kakao.co.kr/th/talkp/wk496McQ1D/soK1K4gKpRxNy7Khps1MX0/1aeup5.jpg,S,0,0,1034875104,[],{},,260,2.3,False,"{'nowLevel': 41, 'badge': '03'}",2023.10.19.,False,False,False,False,,,2,마포점 일산점과 비교해서 별로 다른점도 그런가 모르겠는데 면수와 육수를 섞어 원래 육수 줬는데 가격 만천 양많이 이것도 여긴 없는듯 미친가격 적어진 양 할말이 없다 육수에서 물맛이 많음 물기를 짜고 육수를 부어야 하는데 재방문 의사는 없음
8740565,일년내내 평양냉면과 수육을 먹을 수 있는 전통의 맛집. 직원분들 모두 친절하십니다. ,4,Sputnikha,http://t1.daumcdn.net/local/kakaomapPhoto/profile/e53209781f26a05b1083998d9e09f9fdee940b2a?original,S,2,0,1492565971,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/014f4d10b710dae5b8bda0fd2b217d94105f5c00?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/a1b1e8b8ec17b8043e80768e6cc53eb7fbe52e43?original', 'near': True}]",{},"[{'id': 5, 'name': '맛'}, {'id': 2, 'name': '친절'}]",62,4.5,False,"{'nowLevel': 36, 'badge': '03'}",2023.10.11.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/014f4d10b710dae5b8bda0fd2b217d94105f5c00?original,,0,일년내내 평양냉면과 수육을 먹을 수 있는 전통의 맛집 직원분들 모두 친절하십니다 
8707582,물냉면은 면이랑 국물 본점이랑 같은데 녹두전이 본점이랑 너무너무 비교됨 녹두전은 본점가서 드세요,3,쵸,http://th-p.talk.kakao.co.kr/th/talkp/wkSTIpGMkN/nfcEI4cUDYfhkfrCvjHgB1/ykyuc1.jpg,S,1,0,893198912,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/c2e5b30b3c2c7e71fb275c4e02fec0f1eaaa5fc6?original', 'near': True}]",{},"[{'id': 2, 'name': '친절'}]",13,4.3,False,"{'nowLevel': 14, 'badge': '02'}",2023.10.06.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/c2e5b30b3c2c7e71fb275c4e02fec0f1eaaa5fc6?original,,1,물냉면은 면이랑 국물 본점이랑 같은데 녹두전이 본점이랑 너무너무 비교됨 녹두전은 본점가서 드세요
8649521,맛있음,4,윤,https://p.kakaocdn.net/th/talkp/woQrhsG2oT/MY2usTNY7KarBb6JCSgx8k/x498l6_640x640_s.jpg,S,0,0,1346908003,[],{},"[{'id': 5, 'name': '맛'}, {'id': 2, 'name': '친절'}, {'id': 3, 'name': '분위기'}]",27,3.4,False,"{'nowLevel': 11, 'badge': '02'}",2023.09.28.,False,False,False,False,,,0,맛있음
8493973,"첫 평양냉면 이었는데 나쁘지 않았습니다. 
다른분들은 너무 맛있다는데...
그냥 평양냉면이 내스탈이 아닌걸로..ㅠ",3,푸르르른,http://t1.daumcdn.net/local/kakaomapPhoto/profile/89dab7989472d37bd3b9adb5f8100b482ba1d267?original,S,2,0,1022781086,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/45a2251f6acd058ee87c48c31ffeb54051bb3766?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/094c0e3c5613207c135d4ac9ef53542545f7eafa?original', 'near': True}]",{},"[{'id': 5, 'name': '맛'}]",148,3.3,False,"{'nowLevel': 42, 'badge': '03'}",2023.09.07.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/45a2251f6acd058ee87c48c31ffeb54051bb3766?original,,1,첫 평양냉면 이었는데 나쁘지 않았습니다 다른분들은 너무 맛있다는데그냥 평양냉면이 내스탈이 아닌걸로ㅠ
8453799,혈중평양농도가 떨어졌을 때 빠르게 수혈할 수 있는 곳. 강남에 여기가 남아있어서 다행이다.,3,5점주면찐맛집,http://t1.daumcdn.net/local/kakaomapPhoto/profile/5869821c71965913f5cbdab2e4423fa56f59bc15?original,S,3,0,306858909,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/f58731a329cce0097e489b97d38b36c990630265?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/a5ebe11c5f433936cc12392185b79159e4b8b8fc?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/148e745a09545885046195bb4fd6b48fa0c7422c?original', 'near': True}]",{},"[{'id': 5, 'name': '맛'}]",216,3.6,False,"{'nowLevel': 45, 'badge': '03'}",2023.09.01.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/f58731a329cce0097e489b97d38b36c990630265?original,,1,혈중평양농도가 떨어졌을 때 빠르게 수혈할 수 있는 곳 강남에 여기가 남아있어서 다행이다
8237737,강남에 을밀대가 있었다니! 회전 빠르고 좋아요!,4,또또,http://t1.daumcdn.net/local/kakaomapPhoto/profile/95c287dda173e26b6f2d8b2e31693d281791a15b?original,S,2,0,770204408,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/db69d45572834d44c5f30dcf54a6685d5d622525?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/2c7cc4029cf5d6440d91019bc6d67ec7ed50e7bb?original', 'near': True}]",{},,610,4.2,False,"{'nowLevel': 56, 'badge': '03'}",2023.08.05.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/db69d45572834d44c5f30dcf54a6685d5d622525?original,,0,강남에 을밀대가 있었다니 회전 빠르고 좋아요
8225420,첫 평양냉면 도전이었는데 그럭저럭 먹을만한 맛이었어요. 가격 생각하면 아주 가끔 다시 먹을것같아요,4,—,http://t1.daumcdn.net/local/kakaomapPhoto/profile/b3ef0a067d0d08988bb26b7ce0f2e921777b192f?original,S,1,1,479536167,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/543aa4424bbf6c2a155d3ce6280534efff3cf533?original', 'near': True}]",{},,26,3.3,False,"{'nowLevel': 17, 'badge': '02'}",2023.08.03.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/543aa4424bbf6c2a155d3ce6280534efff3cf533?original,,0,첫 평양냉면 도전이었는데 그럭저럭 먹을만한 맛이었어요 가격 생각하면 아주 가끔 다시 먹을것같아요
8212924,평양냉면 드실분들은 방문하면  좋은듯요,5,김대니,https://p.kakaocdn.net/th/talkp/wl8WThMrx3/1aqRVlqSQbizOkWkOyjzD1/w39p67_640x640_s.jpg,S,0,0,1444493613,[],{},,15,4.6,False,"{'nowLevel': 7, 'badge': '01'}",2023.08.02.,False,False,False,False,,,0,평양냉면 드실분들은 방문하면  좋은듯요
8159078,느므 비싸평양냉면 비빔냉면 ,3,Navarynn,http://t1.daumcdn.net/local/kakaomapPhoto/profile/0eeb0b33c4dbdef899877d5fc4c37b927dfbb2a1?original,S,2,0,523021385,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/751dcb295788dff0f45eb0464168111136f51bf8?original', 'near': True}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/9e9e702506396b8e187331f4f11e685f395b0547?original', 'near': True}]",{},,317,3.8,False,"{'nowLevel': 56, 'badge': '03'}",2023.07.26.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/751dcb295788dff0f45eb0464168111136f51bf8?original,,1,느므 비싸평양냉면 비빔냉면 
262447,평양내면 중 면의 식감이 독특하고 육수에 사골이 들어간 것이 특징,4,클놈,http://th-p.talk.kakao.co.kr/th/talkp/wkJ4bAvfrN/g3vAzqJDXQmiRw2b5AdSy0/3a17jd.jpg,S,1,0,699585057,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/f66e524f45881ba33e32ce66440fb6fc7ebf6d0d?original', 'near': False}]",{},,1249,3.1,False,"{'nowLevel': 37, 'badge': '03'}",2023.07.11.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/f66e524f45881ba33e32ce66440fb6fc7ebf6d0d?original,,0,평양내면 중 면의 식감이 독특하고 육수에 사골이 들어간 것이 특징
8019326,안되겠다.. 녹두전은 더더욱 안돼,2,내가진짜쩝쩝박산데다따라하네,http://t1.daumcdn.net/local/kakaomapPhoto/profile/1336b1de5974b1a513f01b448a597b6e0d845c6a?original,S,1,1,472511211,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/23c5eb2a7909f4ff92a949d25b27afe29c230d3f?original', 'near': True}]",{},,1784,3.8,False,"{'nowLevel': 93, 'badge': '05'}",2023.07.06.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/23c5eb2a7909f4ff92a949d25b27afe29c230d3f?original,,2,안되겠다 녹두전은 더더욱 안돼
8014369,"진짜 맛없어요 불친절하고 사진은 녹두전 사진인데 무슨 냉동 녹두전 같은 거를 15000원에 파나요ㅎㅎ,,, 특히 비빔냉면이 최악이었어요 그냥 먹지 마세요 돈 아까워요 다른 맛있는 냉면집 많아요",1,😌,,S,1,1,1442375949,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/df56f24fccca8c24a5b408772795271a339d4f67?original', 'near': False}]",{},,25,2.5,False,"{'nowLevel': 15, 'badge': '02'}",2023.07.05.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/df56f24fccca8c24a5b408772795271a339d4f67?original,,2,진짜 맛없어요 불친절하고 사진은 녹두전 사진인데 무슨 냉동 녹두전 같은 거를 원에 파나요ㅎㅎ 특히 비빔냉면이 최악이었어요 그냥 먹지 마세요 돈 아까워요 다른 맛있는 냉면집 많아요
7999755,"육수 육향은 쎄지만, 두꺼운 면이 불호라 별로였다",2,리뷰어,http://t1.daumcdn.net/local/kakaomapPhoto/profile/ead96c187bbae6e636145a9c06736fc1d6dc0d9b?original,S,1,1,1761503443,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/bb004c3f879b5421d6d6c2fa6ef2ac4080fb752f?original', 'near': True}]",{},,215,3.9,False,"{'nowLevel': 39, 'badge': '03'}",2023.07.03.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/bb004c3f879b5421d6d6c2fa6ef2ac4080fb752f?original,,2,육수 육향은 쎄지만 두꺼운 면이 불호라 별로였다
7996784,"처음 먹어보는 평양냉면 괜찮음
물 대신 주전자에 뜨거운 육수가 나옴
면 자체에 간이 되어있는지 면이 맛있었음",5,C,http://t1.daumcdn.net/local/kakaomapPhoto/profile/31e020496ee72d4362e8fc38cd867dc9f1ca8c62?original,S,1,0,1307394390,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/61ec157103f4b22a9f67fd2c08ffc7810ff293d0?original', 'near': True}]",{},,21,4.0,False,"{'nowLevel': 18, 'badge': '02'}",2023.07.03.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/61ec157103f4b22a9f67fd2c08ffc7810ff293d0?original,,0,처음 먹어보는 평양냉면 괜찮음물 대신 주전자에 뜨거운 육수가 나옴면 자체에 간이 되어있는지 면이 맛있었음
7952590,"평양냉면중에 짱입니다....


",5,정**,,S,0,0,1327809774,[],{},"[{'id': 5, 'name': '맛'}, {'id': 2, 'name': '친절'}, {'id': 4, 'name': '주차'}]",7,2.7,False,"{'nowLevel': 9, 'badge': '01'}",2023.06.26.,False,False,False,False,,,0,평양냉면중에 짱입니다
7952381,"다른곳보다 간이 되어있는 육수맛
괜찮게 먹었다.",4,방방곡곡,http://t1.daumcdn.net/local/kakaomapPhoto/profile/154c3a0cccaaae293f0757b06dc073dccb7c2d6b?original,S,1,0,302697747,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/b6f113c24e768d581046abde2382961524306886?original', 'near': True}]",{},"[{'id': 5, 'name': '맛'}]",129,3.8,False,"{'nowLevel': 32, 'badge': '03'}",2023.06.26.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/b6f113c24e768d581046abde2382961524306886?original,,0,다른곳보다 간이 되어있는 육수맛괜찮게 먹었다
7951580,"여름이면 서너번 찾는 내 여름 맛집.
신분당선 강남역. 대륭빌딩 뒷편.  

주차1시간 무료.  본점과 그닥 맛차이 없고  면을 육수에 잘 풀고 먹어야 함. 안그럼 면이 싱거워서.  

2023년도여름ㅡ15000  사리 8000  곱배기는 22000 비냉은 그닥임.

녹두전은 작아졌고 냉면만 시키면  반찬은 무우뿐임.

 줄이 길어서인지 11시오픈. 여전히 손님 多 
돈 올리더라도 진한 육수와 면맛 주욱~~~유지바랍니닷. ^^   쬐끔만 더 육수가 진했음 싶당.  브라보",5,미소,http://t1.daumcdn.net/local/kakaomapPhoto/profile/fcbbb3b1d518264ab2ecf720445ec84cd06170cc?original,S,1,0,1127034237,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/d610c06211b146ca6ea4fb25eea6d487537eea62c1ed9cdc1ed19a9eb97c182b', 'near': False}]",{},"[{'id': 5, 'name': '맛'}]",11,4.0,False,"{'nowLevel': 10, 'badge': '01'}",2023.06.26.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/d610c06211b146ca6ea4fb25eea6d487537eea62c1ed9cdc1ed19a9eb97c182b,,0,여름이면 서너번 찾는 내 여름 맛집신분당선 강남역 대륭빌딩 뒷편  주차시간 무료  본점과 그닥 맛차이 없고  면을 육수에 잘 풀고 먹어야 함 안그럼 면이 싱거워서  년도여름ㅡ  사리   곱배기는  비냉은 그닥임녹두전은 작아졌고 냉면만 시키면  반찬은 무우뿐임 줄이 길어서인지 시오픈 여전히 손님  돈 올리더라도 진한 육수와 면맛 주욱유지바랍니닷    쬐끔만 더 육수가 진했음 싶당  브라보
7949531,을밀대 역삼보단 나음,3,맛보기,http://t1.daumcdn.net/local/kakaomapPhoto/profile/f9499d2dc109b831bf64d6ab52e71273597c4d5d?original,S,0,0,1245526705,[],{},,574,3.6,False,"{'nowLevel': 45, 'badge': '03'}",2023.06.26.,False,False,False,False,,,1,을밀대 역삼보단 나음
7938298,"본점은 육수에서 육향이 강한데 여긴 진짜 무맛..
녹두전도 본점이 승",2,재혁,http://k.kakaocdn.net/dn/jDd8R/btrN79uybJA/LTa1ae4v4WrouKCXI33fsK/img_640x640.jpg,S,0,1,298919194,[],{},,25,1.6,False,"{'nowLevel': 19, 'badge': '02'}",2023.06.24.,False,False,False,False,,,2,본점은 육수에서 육향이 강한데 여긴 진짜 무맛녹두전도 본점이 승
7893475,15000원의 맛까진 아닌것으로 !!! ,2,묻지마질럿,http://t1.daumcdn.net/local/kakaomapPhoto/profile/02f06d2fe2fdb39e995e85f147eaba30dd24e59b?original,S,1,1,1073601413,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/3de2c99e410096b8acd4864db0208424a5248583?original', 'near': False}]",{},,636,3.7,False,"{'nowLevel': 73, 'badge': '04'}",2023.06.18.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/3de2c99e410096b8acd4864db0208424a5248583?original,,2,원의 맛까진 아닌것으로  
7884222,근처에 서비스도 좋고 맛난 평냉집이 더 많은 듯 하다.,2,HH,http://t1.daumcdn.net/local/kakaomapPhoto/profile/2f3d31fcc370a65c27494740dcd27d8f09ec1a77?original,S,1,1,1052427555,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/be9c3183ccb96a28652e5c3a7cf4eed8d5adafaf?original', 'near': True}]",{},"[{'id': 4, 'name': '주차'}]",35,4.4,False,"{'nowLevel': 20, 'badge': '02'}",2023.06.17.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/be9c3183ccb96a28652e5c3a7cf4eed8d5adafaf?original,,2,근처에 서비스도 좋고 맛난 평냉집이 더 많은 듯 하다
7877037,시원한 얼음 육수가 맛있는 평냉 😋녹두전도 맛있어요! ,5,듀,https://p.kakaocdn.net/th/talkp/wnXraHB5dg/tiMStOKi3AybO9mkKNh8Rk/18t2mj_640x640_s.jpg,S,1,0,1369577080,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/d7d134b66dabaea014630d9e6bcf224f05c7f7cd?original', 'near': True}]",{},"[{'id': 5, 'name': '맛'}]",73,4.9,False,"{'nowLevel': 24, 'badge': '02'}",2023.06.15.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/d7d134b66dabaea014630d9e6bcf224f05c7f7cd?original,,0,시원한 얼음 육수가 맛있는 평냉 녹두전도 맛있어요 
